epoch	loss	v_loss	|	v_mae	v_mmre	v_pr25	v_n/a	|	t_mae	t_mmre	t_pr25	t_n/a
93	6.3259	3.9828	|	1.5093	0.6124	25.7143	0.0000	|	1.4728	0.5188	27.7778	0.0000	|  Best result at epoch 12
94	7.0970	4.8040	|	1.8040	1.0084	27.1429	0.0000	|	1.5324	0.7526	40.2778	0.0000	|  Best result at epoch 12
95	6.7356	4.9249	|	1.8482	1.0409	22.8571	0.0000	|	1.5839	0.7948	38.8889	0.0000	|  Best result at epoch 12
96	6.1917	3.8870	|	1.5574	0.7615	28.5714	0.0000	|	1.4142	0.5952	41.6667	0.0000	|  Best result at epoch 12
97	6.5430	3.8815	|	1.5228	0.7148	25.7143	0.0000	|	1.4290	0.5636	29.1667	0.0000	|  Best result at epoch 12
98	6.9679	8.6615	|	2.5913	1.4865	24.2857	0.0000	|	1.9324	1.0750	31.9444	0.0000	|  Best result at epoch 12
99	7.2306	6.1790	|	2.1104	1.2257	24.2857	0.0000	|	1.6882	0.8976	34.7222	0.0000	|  Best result at epoch 12
100	6.2921	6.1688	|	2.1139	1.2238	24.2857	0.0000	|	1.6884	0.8947	34.7222	0.0000	|  Best result at epoch 12
101	5.8738	3.8652	|	1.5942	0.7876	25.7143	0.0000	|	1.4221	0.5981	30.5556	0.0000	|  Best result at epoch 12
102	6.6940	3.8335	|	1.5032	0.6926	25.7143	0.0000	|	1.4483	0.5477	27.7778	0.0000	|  Best result at epoch 12
103	6.9388	5.5448	|	1.9885	1.1457	24.2857	0.0000	|	1.5582	0.8075	37.5000	0.0000	|  Best result at epoch 12
104	6.1757	4.4129	|	1.7594	0.9482	22.8571	0.0000	|	1.4955	0.6975	37.5000	0.0000	|  Best result at epoch 12
105	5.9082	8.8489	|	2.6060	1.4960	21.4286	0.0000	|	1.8927	1.0518	30.5556	0.0000	|  Best result at epoch 12
106	6.8196	5.5055	|	1.9646	1.1297	25.7143	0.0000	|	1.5682	0.8014	36.1111	0.0000	|  Best result at epoch 12
107	7.1553	6.8624	|	2.2468	1.3037	24.2857	0.0000	|	1.7437	0.9474	30.5556	0.0000	|  Best result at epoch 12
108	6.6386	4.4946	|	1.7845	0.9544	21.4286	0.0000	|	1.5241	0.7223	40.2778	0.0000	|  Best result at epoch 12
109	6.1493	3.9821	|	1.5660	0.7549	24.2857	0.0000	|	1.4477	0.5836	31.9444	0.0000	|  Best result at epoch 12
110	6.6761	4.2740	|	1.7105	0.8936	30.0000	0.0000	|	1.4705	0.6630	37.5000	0.0000	|  Best result at epoch 12
111	5.6156	4.9252	|	1.8451	1.0107	22.8571	0.0000	|	1.5098	0.7308	37.5000	0.0000	|  Best result at epoch 12
